,C1,C4,C5,C6,S2,S3,S1_impute,T2_impute,T5_impute,C3_impute,C7_impute,T1_impute,T3_impute,T4_impute,C5`,C6`,words_per_sentence,real_word_per_word,non_real_word_per_word,short_sentences,short_sentences_per_sent,long_sentences_per_sent,long_words_per_sent,pos_words_percent,neg_words_percent,uncertain_words_percent,total_shares,sales_per_share,outstanding_share_per,offering_share_per,words_per_pos_words,words_per_neg_words,words_per_uncertain
532,1.0,0.6131634722973329,0.4478300438408062,0.18387934870586414,0.7729257641921398,0.7979643765903308,0.8455882352941176,0.7944546342392986,0.8577161968466316,0.12969728601252611,0.2851639022169247,0.7835195530726258,0.811240008954084,0.7714601769911504,1.0,0.0,0.6096131269512892,0.7484215688972373,0.0,0.4273034012540913,0.20537090685557016,0.511092154671464,0.6154434303693385,0.5557744243837514,0.5289266934875038,0.4402578748706917,0.3821040653421797,0.2517056179892922,0.8384568389316278,0.16154316106837158,0.28856175010445795,0.3444512480960822,0.4379623919330377
533,0.5586034912718204,0.24144971684331298,0.3129583091352935,0.17224141524346767,0.4759825327510917,0.5659033078880407,0.6544117647058824,0.6690645768323766,0.7132345914954611,0.6787578288100209,0.1742872098705283,0.6578212290502794,0.6795623033064272,0.6741150442477877,0.925286970682283,0.9999999999999999,0.605401890622141,0.7093675186530035,0.0,0.41836877600668854,0.25569741687799763,0.519404698005618,0.5497940439357042,0.6237738834918611,0.43698843445721425,0.4865939171931911,0.27185589612400124,0.20663661858204443,0.7661170105454953,0.23388298945450436,0.3435812977294881,0.5318234779233703,0.5528936122979167
534,0.38304239401496254,0.74018947664684,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,0.9338235294117647,0.9364712608084609,0.9784997611084567,0.5075678496868476,1.0,0.9357541899441341,0.9349117100983633,0.9466814159292035,0.6771568402616794,0.0,0.5976742258934309,0.5822927545461667,0.0,0.3254187632175498,0.1407617895195152,0.6110195905360918,0.6039445063017365,0.41408715423490794,0.6080473444262194,0.46222980498251565,1.0,0.3592092888865064,0.6670607603850265,0.33293923961497324,0.31542796894889535,0.22621946273710444,0.3168140254817203
535,0.2473815461346633,0.23077180898529084,0.5012925445486556,0.42827595141618985,0.23144104803493448,0.3826972010178117,0.33088235294117646,0.3039470236535576,0.4800764452938366,0.7664405010438413,0.10335837505745672,0.3770949720670391,0.30233201216702,0.39623893805309734,0.6272004257837637,0.43333333333333324,0.31722820162335585,0.5896605246415376,0.0,0.6530672309034709,0.5341167884147834,0.3251778234117242,0.8580474499233385,0.4987715774746432,0.33969430467629125,0.6821012072201332,0.47013572598789993,0.07570537414835182,0.6396537872228583,0.3603462127771415,0.350670714266463,0.5203477639265562,0.32031907960604195
536,0.3271820448877805,0.420473314793836,0.6305782549198097,0.45317372730003624,0.27510917030567683,0.5129770992366413,0.2720588235294118,0.4919844691646221,0.5679885332059246,0.4115344467640919,0.11743220101819908,0.6103351955307263,0.49858446466428774,0.6050884955752213,0.7442265413032847,0.9999999999999999,0.31053114769550394,0.6942789822203483,0.0,0.5098567352945564,0.3011349139289017,0.43798549969666634,0.5702872531610778,0.31402240654750013,0.34394625152588076,0.815008651047339,0.5783582304988886,0.07116834854362479,0.6991426200632109,0.3008573799367884,0.7571642536192782,0.7000755677417795,0.4134382385169932
537,0.1276807980049875,0.5919030714970505,0.020358305647873755,0.5446552860401545,0.28820960698689957,0.21577608142493637,0.20588235294117646,0.31218884733569946,0.2736741519350215,0.5117432150313153,0.05615030254520776,0.38966480446927376,0.30507090844449125,0.39446902654867255,0.021622305935054008,0.0,0.31081334145942674,0.4887949965903893,0.0,0.7080877952627953,0.5371354612894782,0.28593291079470995,0.06597719415644143,0.3697182707994593,0.6426593586823547,0.4587433504063344,0.1061934919817505,0.1375341533088767,0.0,1.0,0.6525028950717209,0.41820871945480687,0.636687846433674
538,0.0798004987531172,0.3171965944653572,0.4043536597208543,0.5353449392702373,0.7467248908296943,0.5251908396946565,0.5367647058823529,0.7542936090136014,0.7208791208791209,1.0,0.4183345440941694,0.7011173184357542,0.7381325467785049,0.7502212389380531,0.40611129783152783,0.0,0.6921933635391584,0.44620945341027785,0.0,0.3194241777566622,0.21524289320055848,0.6172700890757274,0.42481496688717313,0.4212814601698517,0.7295644471087505,0.328799354143699,0.41223574610247976,0.34517669579662635,0.4612234077082247,0.5387765922917752,0.5393465368263873,0.33744495123149687,0.7064053778833677
539,0.3471321695760598,0.15463920983099905,0.2463373345297582,0.21879314909305353,0.1703056768558952,0.35012722646310435,0.34558823529411764,0.25182820799885663,0.38834209268991876,0.0,0.007164514122401392,0.29748603351955305,0.25318989241931444,0.33429203539823005,0.6014517784165099,0.0,0.36592359829896837,0.6538755644702956,0.0,0.6846764195425739,0.6585777773583461,0.30237727726374497,0.6998528889827432,0.5910969321263639,0.25048308970417776,0.7074729197347077,0.227066934063697,0.00984805961414955,0.6241400798943573,0.3758599201056423,0.2605339876872774,0.593250906434564,0.28163716091494034
540,0.5985037406483791,0.6336952712557484,0.13052989586358404,0.26534488294263936,0.5021834061135371,0.32162849872773536,0.3382352941176471,0.5207117505538219,0.5205924510272336,0.1610125260960334,1.0,0.7416201117318436,0.4997432284739871,0.5573008849557523,0.284295080116574,0.0,0.1587851225147987,0.34051876151082183,0.0,0.9999999999999998,0.339140993117076,0.10142942263007093,0.3853856462811688,0.3939961818161979,0.7417554833002017,0.33624060981251536,0.1428561453033,1.0,0.288586754571184,0.7114132454288158,0.6270688486335386,0.3668351321026482,0.7656535569483485
541,0.31920199501246876,0.4849742842537598,0.686949990062223,0.7830001633500341,1.0,0.49669211195928753,0.4632352941176471,0.6923131892999215,0.6818920210224558,0.4553757828810021,0.4818813628381972,0.7653631284916201,0.66423501836904,0.7449115044247788,0.4692466162475588,0.0,0.450281710480114,0.3164590527803899,0.0,0.4564450747037576,0.21779840739624703,0.4845386370616407,0.44525322097251185,0.2575390570905376,1.0,0.14935840301563552,0.6845153697805593,0.2500600620860963,0.5247813859525798,0.47521861404741966,0.5890365735390616,0.1316605196522461,0.6767906892165989
542,0.5466334164588529,0.6511117096755794,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,0.9485294117647058,1.0,0.8745341614906832,0.0,1.0,0.893854748603352,1.0,1.0,0.20274592215477888,0.0,0.9050875511893515,0.46501095631155565,0.0,0.12061406629416616,0.11641371474004067,0.852674639883418,0.27934525450489256,0.4247837260752624,0.7061524647772511,0.350871380627522,1.0,0.7984624624326309,0.10984005594129775,0.8901599440587024,0.3830114413956469,0.24013494282417072,0.4874791797016899
543,1.0,0.5460499541689312,0.6495724750579193,0.5267924081756575,0.22270742358078605,0.5984732824427481,0.6029411764705882,0.6138014816226387,0.7086478738652652,0.6140396659707724,0.13493965770993646,0.6340782122905029,0.6125646866728994,0.6670353982300885,0.6614711099675102,0.9904761904761903,0.535214862216622,0.588441775168123,0.0,0.3859364088104451,0.2599273063267523,0.5502818295197496,0.646453267085949,0.6939757516276054,0.1446607997719176,0.7425047894792006,0.6071918771707586,0.07819544201813784,0.6588102901128894,0.34118970988711,0.34651575931052825,1.0,0.4555558795740961
544,0.2952618453865336,0.7050184401054025,0.15938820645695767,0.22437935715500384,0.26200873362445415,0.4519083969465648,0.3014705882352941,0.35539887091779615,0.4510272336359292,0.6516179540709812,0.110153135870566,0.36871508379888274,0.337568966198333,0.4493362831858407,0.39774438248841165,0.43333333333333324,0.5064559660354124,0.31685537818952625,0.0,0.38674135797035736,0.4545228747265452,0.5495018376637628,0.5791647830950944,0.39378743434274444,0.35249282073697863,0.7466830687669369,0.15841194245236334,0.2019310378219322,0.4517383394273813,0.5482616605726187,0.47551163311354083,0.5313273219647613,0.31131932086428665
